timestamp,src_ip,dst_ip,protocol,src_port,dst_port
2025-07-05 12:51:37,192.168.100.116,142.250.181.138,UDP,41275,443
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,192.168.100.1,UDP,56134,53
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.1,192.168.100.116,UDP,53,56134
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:37,192.168.100.116,192.168.100.1,UDP,48643,53
2025-07-05 12:51:37,192.168.100.116,192.168.100.1,UDP,49666,53
2025-07-05 12:51:37,192.168.100.116,192.168.100.1,UDP,57664,53
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,192.168.100.1,UDP,48208,53
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,192.168.100.1,UDP,47971,53
2025-07-05 12:51:37,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:37,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,172.217.17.35,UDP,52844,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,192.168.100.116,172.217.17.35,UDP,52844,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,172.217.17.35,192.168.100.116,UDP,443,52844
2025-07-05 12:51:37,172.217.17.35,192.168.100.116,UDP,443,52844
2025-07-05 12:51:37,192.168.100.116,172.217.17.35,UDP,52844,443
2025-07-05 12:51:37,172.217.17.35,192.168.100.116,UDP,443,52844
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,172.217.17.35,192.168.100.116,UDP,443,52844
2025-07-05 12:51:37,192.168.100.116,172.217.17.35,UDP,52844,443
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,172.217.17.35,192.168.100.116,UDP,443,52844
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:37,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:37,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:37,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,192.168.100.116,192.168.100.1,UDP,45954,53
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.116,172.217.17.42,UDP,42784,443
2025-07-05 12:51:38,192.168.100.116,172.217.17.42,UDP,42784,443
2025-07-05 12:51:38,192.168.100.116,172.217.17.42,UDP,42784,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,172.217.17.42,192.168.100.116,UDP,443,42784
2025-07-05 12:51:38,192.168.100.116,172.217.17.42,UDP,42784,443
2025-07-05 12:51:38,172.217.17.42,192.168.100.116,UDP,443,42784
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.116,192.168.100.1,UDP,56621,53
2025-07-05 12:51:38,192.168.100.116,192.168.100.1,UDP,37309,53
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.1,192.168.100.116,UDP,53,56621
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,192.168.100.1,192.168.100.116,UDP,53,37309
2025-07-05 12:51:38,192.168.100.116,142.251.31.84,UDP,60324,443
2025-07-05 12:51:38,192.168.100.116,142.251.31.84,UDP,60324,443
2025-07-05 12:51:38,192.168.100.116,142.251.31.84,UDP,60324,443
2025-07-05 12:51:38,192.168.100.116,142.251.31.84,UDP,60324,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.116,142.251.31.84,UDP,60324,443
2025-07-05 12:51:38,192.168.100.116,142.251.31.84,UDP,60324,443
2025-07-05 12:51:38,172.217.17.42,192.168.100.116,UDP,443,42784
2025-07-05 12:51:38,172.217.17.42,192.168.100.116,UDP,443,42784
2025-07-05 12:51:38,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,192.168.100.116,172.217.17.42,UDP,42784,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,192.168.100.116,142.251.31.84,TCP,52906,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,172.217.17.42,192.168.100.116,UDP,443,42784
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:38,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,34480
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,192.168.100.116,142.250.181.68,UDP,34480,443
2025-07-05 12:51:38,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:38,192.168.100.116,142.251.31.84,UDP,60324,443
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:38,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:38,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:38,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:38,192.168.100.116,142.251.31.84,UDP,60324,443
2025-07-05 12:51:38,142.251.31.84,192.168.100.116,TCP,443,52906
2025-07-05 12:51:38,192.168.100.116,142.251.31.84,TCP,52906,443
2025-07-05 12:51:39,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:39,192.168.100.116,142.251.31.84,TCP,52906,443
2025-07-05 12:51:39,192.168.100.116,142.251.31.84,TCP,52906,443
2025-07-05 12:51:39,192.168.100.116,142.251.31.84,TCP,52906,443
2025-07-05 12:51:39,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:39,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:39,192.168.100.116,142.250.181.68,UDP,39410,443
2025-07-05 12:51:39,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:39,192.168.100.116,142.251.31.84,UDP,60324,443
2025-07-05 12:51:39,142.251.31.84,192.168.100.116,TCP,443,52906
2025-07-05 12:51:39,142.251.31.84,192.168.100.116,TCP,443,52906
2025-07-05 12:51:39,142.251.31.84,192.168.100.116,TCP,443,52906
2025-07-05 12:51:39,142.251.31.84,192.168.100.116,TCP,443,52906
2025-07-05 12:51:39,142.251.31.84,192.168.100.116,TCP,443,52906
2025-07-05 12:51:39,192.168.100.116,142.251.31.84,TCP,52906,443
2025-07-05 12:51:39,142.251.31.84,192.168.100.116,TCP,443,52906
2025-07-05 12:51:39,192.168.100.116,142.251.31.84,TCP,52906,443
2025-07-05 12:51:39,142.251.31.84,192.168.100.116,TCP,443,52906
2025-07-05 12:51:39,192.168.100.116,142.251.31.84,TCP,52906,443
2025-07-05 12:51:39,142.251.31.84,192.168.100.116,UDP,443,60324
2025-07-05 12:51:39,192.168.100.116,142.251.31.84,TCP,52906,443
2025-07-05 12:51:39,192.168.100.116,142.251.31.84,TCP,52906,443
2025-07-05 12:51:39,142.250.181.68,192.168.100.116,UDP,443,39410
2025-07-05 12:51:39,142.251.31.84,192.168.100.116,TCP,443,52906
2025-07-05 12:51:39,142.251.31.84,192.168.100.116,TCP,443,52906
2025-07-05 12:51:39,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:39,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:39,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:39,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:39,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:39,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:39,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:39,192.168.100.116,192.168.100.1,UDP,53778,53
2025-07-05 12:51:39,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:39,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:39,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:39,192.168.100.116,192.168.100.1,UDP,46809,53
2025-07-05 12:51:39,192.168.100.116,192.168.100.1,UDP,42683,53
2025-07-05 12:51:39,192.168.100.116,192.168.100.1,UDP,47207,53
2025-07-05 12:51:39,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:39,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:40,192.168.100.1,192.168.100.116,UDP,53,47207
2025-07-05 12:51:40,192.168.100.1,192.168.100.116,UDP,53,42683
2025-07-05 12:51:40,192.168.100.116,185.125.188.84,TCP,50674,443
2025-07-05 12:51:40,192.168.100.116,192.168.100.1,UDP,59626,53
2025-07-05 12:51:40,192.168.100.1,192.168.100.116,UDP,53,59626
2025-07-05 12:51:40,192.168.100.116,192.168.100.1,UDP,51366,53
2025-07-05 12:51:40,192.168.100.116,192.168.100.1,UDP,47702,53
2025-07-05 12:51:40,185.125.188.84,192.168.100.116,TCP,443,50674
2025-07-05 12:51:40,192.168.100.116,185.125.188.84,TCP,50674,443
2025-07-05 12:51:40,192.168.100.116,185.125.188.84,TCP,50674,443
2025-07-05 12:51:40,192.168.100.116,192.168.100.1,UDP,44909,53
2025-07-05 12:51:40,192.168.100.1,192.168.100.116,UDP,53,44909
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,TCP,37290,443
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,UDP,45898,443
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,UDP,45898,443
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,UDP,45898,443
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,TCP,443,37290
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,TCP,37290,443
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,TCP,37290,443
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,TCP,37290,443
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,TCP,37290,443
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:40,142.250.181.78,192.168.100.116,UDP,443,43036
2025-07-05 12:51:40,192.168.100.116,142.250.181.78,UDP,43036,443
2025-07-05 12:51:40,192.168.100.116,192.168.100.1,UDP,58716,53
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,TCP,443,37290
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,TCP,443,37290
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,TCP,443,37290
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,TCP,443,37290
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,UDP,45898,443
2025-07-05 12:51:40,185.125.188.84,192.168.100.116,TCP,443,50674
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:40,192.168.100.116,185.125.188.84,TCP,50674,443
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:40,185.125.188.84,192.168.100.116,TCP,443,50674
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,UDP,45898,443
2025-07-05 12:51:40,185.125.188.84,192.168.100.116,TCP,443,50674
2025-07-05 12:51:40,192.168.100.116,185.125.188.84,TCP,50674,443
2025-07-05 12:51:40,185.125.188.84,192.168.100.116,TCP,443,50674
2025-07-05 12:51:40,192.168.100.116,185.125.188.84,TCP,50674,443
2025-07-05 12:51:40,192.168.100.116,185.125.188.84,TCP,50674,443
2025-07-05 12:51:40,192.168.100.116,185.125.188.84,TCP,50674,443
2025-07-05 12:51:40,192.168.100.116,185.125.188.84,TCP,57600,80
2025-07-05 12:51:40,192.168.100.116,192.168.100.1,UDP,38010,53
2025-07-05 12:51:40,192.168.100.116,192.168.100.1,UDP,55547,53
2025-07-05 12:51:40,192.168.100.116,192.168.100.1,UDP,55754,53
2025-07-05 12:51:40,192.168.100.1,192.168.100.116,UDP,53,38010
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,TCP,443,37290
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,TCP,37290,443
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,TCP,443,37290
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,TCP,37290,443
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,TCP,443,37290
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,TCP,37290,443
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:40,192.168.100.1,192.168.100.116,UDP,53,55754
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,TCP,37290,443
2025-07-05 12:51:40,192.168.100.1,192.168.100.116,UDP,53,55547
2025-07-05 12:51:40,192.168.100.116,192.168.100.1,UDP,47171,53
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,TCP,37290,443
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,UDP,45898,443
2025-07-05 12:51:40,192.168.100.1,192.168.100.116,UDP,53,47171
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:40,192.168.100.116,192.168.100.1,UDP,46434,53
2025-07-05 12:51:40,192.168.100.116,192.168.100.1,UDP,54318,53
2025-07-05 12:51:40,192.168.100.1,192.168.100.116,UDP,53,54318
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,TCP,443,37290
2025-07-05 12:51:40,142.250.181.113,192.168.100.116,TCP,443,37290
2025-07-05 12:51:40,192.168.100.116,142.250.181.113,UDP,45898,443
2025-07-05 12:51:40,192.168.100.116,142.250.202.14,UDP,52196,443
2025-07-05 12:51:40,192.168.100.116,142.250.202.14,UDP,52196,443
2025-07-05 12:51:40,192.168.100.116,142.250.202.14,UDP,52196,443
2025-07-05 12:51:40,192.168.100.116,34.107.221.82,TCP,45656,80
2025-07-05 12:51:41,185.125.188.84,192.168.100.116,TCP,443,50674
2025-07-05 12:51:41,185.125.188.84,192.168.100.116,TCP,443,50674
2025-07-05 12:51:41,185.125.188.84,192.168.100.116,TCP,443,50674
2025-07-05 12:51:41,192.168.100.116,185.125.188.84,TCP,50674,443
2025-07-05 12:51:41,185.125.188.84,192.168.100.116,TCP,443,50674
2025-07-05 12:51:41,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:41,142.250.181.113,192.168.100.116,UDP,443,45898
2025-07-05 12:51:41,142.250.202.14,192.168.100.116,UDP,443,52196
2025-07-05 12:51:41,142.250.202.14,192.168.100.116,UDP,443,52196
2025-07-05 12:51:41,142.250.202.14,192.168.100.116,UDP,443,52196
2025-07-05 12:51:41,142.250.202.14,192.168.100.116,UDP,443,52196
2025-07-05 12:51:41,34.107.221.82,192.168.100.116,TCP,80,45656
2025-07-05 12:51:41,192.168.100.116,34.107.221.82,TCP,45656,80
2025-07-05 12:51:41,185.125.188.84,192.168.100.116,TCP,80,57600
2025-07-05 12:51:41,192.168.100.116,185.125.188.84,TCP,57600,80
2025-07-05 12:51:41,192.168.100.116,142.250.202.14,TCP,37992,443
2025-07-05 12:51:41,192.168.100.116,142.250.181.113,UDP,45898,443
2025-07-05 12:51:41,192.168.100.116,142.250.202.14,UDP,52196,443
2025-07-05 12:51:41,192.168.100.116,142.250.202.14,UDP,52196,443
